time_ns,transaction,phase,location,vc,detail
303610.5,event_lane:mmio,END_RESP,tile0,,MMIO_PROGRAM
303613.0,event_lane:iommu_read,REQ_ROUTER,tile23->tile22,1,plane=0; flits=2
303617.0,event_lane:iommu_read,REQ_ROUTER,tile22->tile21,3,plane=0; flits=2
303621.0,event_lane:iommu_read,REQ_ROUTER,tile21->tile20,3,plane=0; flits=2
303625.0,event_lane:iommu_read,REQ_ROUTER,tile20->tile19,3,plane=0; flits=2
303629.0,event_lane:iommu_read,REQ_ROUTER,tile19->tile13,2,plane=0; flits=2
303633.0,event_lane:iommu_read,REQ_ROUTER,tile13->tile7,2,plane=0; flits=2
303635.5,event_lane:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
303644.5,event_lane:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
303647.0,event_lane:iommu_read,RESP_ROUTER,tile7->tile8,0,plane=0; flits=1
303651.0,event_lane:iommu_read,RESP_ROUTER,tile8->tile9,0,plane=0; flits=1
303655.0,event_lane:iommu_read,RESP_ROUTER,tile9->tile10,0,plane=0; flits=1
303659.0,event_lane:iommu_read,RESP_ROUTER,tile10->tile11,0,plane=0; flits=1
303663.0,event_lane:iommu_read,RESP_ROUTER,tile11->tile17,1,plane=0; flits=1
303667.0,event_lane:iommu_read,RESP_ROUTER,tile17->tile23,1,plane=0; flits=1
303668.5,event_lane:dma_read,BEGIN_REQ,tile23,,DMA_READ
303668.5,event_lane:iommu_read,END_RESP,tile23,,IOMMU_TRANSLATE
303671.0,event_lane:dma_read,REQ_ROUTER,tile23->tile22,2,plane=0; flits=2
303673.5,event_lane:dma_read,END_REQ,tile22,,DMA_READ
305724.5,event_lane:dma_read,BEGIN_RESP,tile22,,DMA_READ
305727.0,event_lane:dma_read,RESP_ROUTER,tile22->tile23,0,plane=0; flits=8192
314175.0,event_lane:dma_read,END_RESP,tile23,,DMA_READ
569856.8181818181,event_lane:iommu_write,BEGIN_REQ,tile23,,IOMMU_TRANSLATE
569859.0,event_lane:iommu_write,REQ_ROUTER,tile23->tile22,3,plane=0; flits=2
569863.0,event_lane:iommu_write,REQ_ROUTER,tile22->tile21,0,plane=1; flits=2
569867.0,event_lane:iommu_write,REQ_ROUTER,tile21->tile20,0,plane=1; flits=2
569871.0,event_lane:iommu_write,REQ_ROUTER,tile20->tile19,0,plane=1; flits=2
569875.0,event_lane:iommu_write,REQ_ROUTER,tile19->tile13,3,plane=0; flits=2
569879.0,event_lane:iommu_write,REQ_ROUTER,tile13->tile7,3,plane=0; flits=2
569881.5,event_lane:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
569890.5,event_lane:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
569893.0,event_lane:iommu_write,RESP_ROUTER,tile7->tile8,1,plane=0; flits=1
569897.0,event_lane:iommu_write,RESP_ROUTER,tile8->tile9,1,plane=0; flits=1
569899.5,event_object_detect:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
569901.0,event_lane:iommu_write,RESP_ROUTER,tile9->tile10,1,plane=0; flits=1
569901.0,event_object_detect:iommu_read,RESP_ROUTER,tile7->tile8,2,plane=0; flits=1
569905.0,event_lane:iommu_write,RESP_ROUTER,tile10->tile11,1,plane=0; flits=1
569905.0,event_object_detect:iommu_read,RESP_ROUTER,tile8->tile2,0,plane=0; flits=1
569906.5,event_object_detect:dma_read,BEGIN_REQ,tile2,,DMA_READ
569906.5,event_object_detect:iommu_read,END_RESP,tile2,,IOMMU_TRANSLATE
569909.0,event_lane:iommu_write,RESP_ROUTER,tile11->tile17,2,plane=0; flits=1
569909.0,event_object_detect:dma_read,REQ_ROUTER,tile2->tile1,2,plane=0; flits=2
569913.0,event_lane:iommu_write,RESP_ROUTER,tile17->tile23,2,plane=0; flits=1
569913.0,event_object_detect:dma_read,REQ_ROUTER,tile1->tile7,1,plane=0; flits=2
569914.5,event_lane:dma_write,BEGIN_REQ,tile23,,DMA_WRITE
569914.5,event_lane:iommu_write,END_RESP,tile23,,IOMMU_TRANSLATE
569917.0,event_lane:dma_write,REQ_ROUTER,tile23->tile22,0,plane=1; flits=2048
569917.0,event_object_detect:dma_read,REQ_ROUTER,tile7->tile13,0,plane=0; flits=2
569919.5,event_object_detect:dma_read,END_REQ,tile13,,DMA_READ
571970.5,event_object_detect:dma_read,BEGIN_RESP,tile13,,DMA_READ
571973.0,event_object_detect:dma_read,RESP_ROUTER,tile13->tile14,0,plane=0; flits=8192
572029.0,event_lane:dma_write,END_REQ,tile22,,DMA_WRITE
572544.0,event_lane:dma_write,BEGIN_RESP,tile22,,DMA_WRITE
572545.0,event_lane:dma_write,RESP_ROUTER,tile22->tile23,1,plane=0; flits=1
572546.5,event_lane:dma_write,END_RESP,tile23,,DMA_WRITE
572546.5,event_lane:irq_raise,BEGIN_REQ,tile23,,IRQ_RAISE
572549.0,event_lane:irq_raise,REQ_ROUTER,tile23->tile22,1,plane=1; flits=1
572553.0,event_lane:irq_raise,REQ_ROUTER,tile22->tile21,1,plane=1; flits=1
572557.0,event_lane:irq_raise,REQ_ROUTER,tile21->tile20,1,plane=1; flits=1
572561.0,event_lane:irq_raise,REQ_ROUTER,tile20->tile19,1,plane=1; flits=1
572565.0,event_lane:irq_raise,REQ_ROUTER,tile19->tile18,3,plane=0; flits=1
572569.0,event_lane:irq_raise,REQ_ROUTER,tile18->tile12,3,plane=0; flits=1
572573.0,event_lane:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=0; flits=1
572577.0,event_lane:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=0; flits=1
572578.5,event_lane:irq_raise,END_REQ,tile0,,IRQ_RAISE
572582.5,event_lane:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
572585.0,event_lane:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=0; flits=1
572589.0,event_lane:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=0; flits=1
572593.0,event_lane:irq_raise,RESP_ROUTER,tile2->tile3,1,plane=0; flits=1
572597.0,event_lane:irq_raise,RESP_ROUTER,tile3->tile4,1,plane=0; flits=1
572601.0,event_lane:irq_raise,RESP_ROUTER,tile4->tile5,1,plane=0; flits=1
572605.0,event_lane:irq_raise,RESP_ROUTER,tile5->tile11,1,plane=0; flits=1
572609.0,event_lane:irq_raise,RESP_ROUTER,tile11->tile17,3,plane=0; flits=1
572613.0,event_lane:irq_raise,RESP_ROUTER,tile17->tile23,3,plane=0; flits=1
572614.5,event_lane:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
572614.5,event_lane:irq_raise,END_RESP,tile23,,IRQ_RAISE
572617.0,event_lane:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
572617.0,event_lane:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
572617.0,event_lane:irq_deliver,REQ_LOCAL,tile0,,16 B
572619.0,event_lane:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
572619.0,event_lane:irq_deliver,RESP_LOCAL,tile0,,16 B
580423.0,event_object_detect:dma_read,RESP_ROUTER,tile14->tile8,0,plane=0; flits=8192
588873.0,event_object_detect:dma_read,RESP_ROUTER,tile8->tile2,1,plane=0; flits=8192
597321.0,event_object_detect:dma_read,END_RESP,tile2,,DMA_READ
696752.8181818181,event_object_detect:iommu_write,BEGIN_REQ,tile2,,IOMMU_TRANSLATE
696755.0,event_object_detect:iommu_write,REQ_ROUTER,tile2->tile1,3,plane=0; flits=2
696759.0,event_object_detect:iommu_write,REQ_ROUTER,tile1->tile7,2,plane=0; flits=2
696761.5,event_object_detect:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
696770.5,event_object_detect:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
696773.0,event_object_detect:iommu_write,RESP_ROUTER,tile7->tile8,3,plane=0; flits=1
696777.0,event_object_detect:iommu_write,RESP_ROUTER,tile8->tile2,2,plane=0; flits=1
696778.5,event_object_detect:dma_write,BEGIN_REQ,tile2,,DMA_WRITE
696778.5,event_object_detect:iommu_write,END_RESP,tile2,,IOMMU_TRANSLATE
696781.0,event_object_detect:dma_write,REQ_ROUTER,tile2->tile1,0,plane=1; flits=2048
698895.0,event_object_detect:dma_write,REQ_ROUTER,tile1->tile7,3,plane=0; flits=2048
701009.0,event_object_detect:dma_write,REQ_ROUTER,tile7->tile13,1,plane=0; flits=2048
703121.0,event_object_detect:dma_write,END_REQ,tile13,,DMA_WRITE
703636.0,event_object_detect:dma_write,BEGIN_RESP,tile13,,DMA_WRITE
703637.0,event_object_detect:dma_write,RESP_ROUTER,tile13->tile14,1,plane=0; flits=1
703641.0,event_object_detect:dma_write,RESP_ROUTER,tile14->tile8,1,plane=0; flits=1
703645.0,event_object_detect:dma_write,RESP_ROUTER,tile8->tile2,3,plane=0; flits=1
703646.5,event_object_detect:dma_write,END_RESP,tile2,,DMA_WRITE
