time_ns,transaction,phase,location,vc,detail
3373437.0,bev_fusion:iommu_write,RESP_ROUTER,tile20->tile26,3,plane=0; flits=1
3373437.0,imu_visual_ekf:iommu_read,RESP_ROUTER,tile8->tile9,2,plane=0; flits=1
3373441.0,bev_fusion:iommu_write,RESP_ROUTER,tile26->tile32,0,plane=1; flits=1
3373441.0,imu_visual_ekf:iommu_read,RESP_ROUTER,tile9->tile15,1,plane=0; flits=1
3373442.5,bev_fusion:coherence,BEGIN_REQ,tile32,,COHERENCE_PROBE
3373442.5,bev_fusion:iommu_write,END_RESP,tile32,,IOMMU_TRANSLATE
3373445.0,bev_fusion:coherence,REQ_ROUTER,tile32->tile31,3,plane=2; flits=2
3373445.0,imu_visual_ekf:iommu_read,RESP_ROUTER,tile15->tile21,1,plane=0; flits=1
3373446.5,imu_visual_ekf:coherence,BEGIN_REQ,tile21,,COHERENCE_PROBE
3373446.5,imu_visual_ekf:iommu_read,END_RESP,tile21,,IOMMU_TRANSLATE
3373449.0,bev_fusion:coherence,REQ_ROUTER,tile31->tile25,0,plane=2; flits=2
3373449.0,imu_visual_ekf:coherence,REQ_ROUTER,tile21->tile20,2,plane=0; flits=2
3373453.0,bev_fusion:coherence,REQ_ROUTER,tile25->tile19,1,plane=1; flits=2
3373453.0,imu_visual_ekf:coherence,REQ_ROUTER,tile20->tile19,2,plane=0; flits=2
3373457.0,bev_fusion:coherence,REQ_ROUTER,tile19->tile13,1,plane=1; flits=2
3373457.0,imu_visual_ekf:coherence,REQ_ROUTER,tile19->tile13,3,plane=1; flits=2
3373461.0,bev_fusion:coherence,REQ_ROUTER,tile13->tile7,3,plane=1; flits=2
3373461.0,imu_visual_ekf:coherence,REQ_ROUTER,tile13->tile7,1,plane=2; flits=2
3373463.5,bev_fusion:coherence,END_REQ,tile7,,COHERENCE_PROBE
3373463.5,imu_visual_ekf:coherence,END_REQ,tile7,,COHERENCE_PROBE
3373477.5,imu_visual_ekf:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
3373479.0,imu_visual_ekf:coherence,RESP_ROUTER,tile7->tile8,3,plane=1; flits=1
3373483.0,imu_visual_ekf:coherence,RESP_ROUTER,tile8->tile9,3,plane=0; flits=1
